link,text,date,Likes,Comments
https://twitter.com/aphethean/status/1509273065703849985#m,One more idea when looking for startups that successfully sold technology - some startups build up a catalog of patents as proof of their worth then sell themselves - essentially that’s like selling the technology!,"Mar 30, 2022 · 8:55 PM UTC",0,0
https://twitter.com/MacBudkowski/status/1509268343349518350#m,We should normalize pitch decks with a @balajis-style idea maze instead of slides that place your startup in the top-right corner of a competitive matrix.,"Mar 30, 2022 · 8:36 PM UTC",2,2
https://twitter.com/nocode_guy/status/1509266899129221120#m,Today I saw a guy on a TV show to get investments for startups with the same idea as @restmates but with a bad plan. His idea was estimated at $1.6M. How crazy is that?,"Mar 30, 2022 · 8:30 PM UTC",0,0
https://twitter.com/InnovateRutgers/status/1509265822950191104#m,"If you feel your innovation could be the basis of a startup, make sure to contact our office (innovate@research.rutgers.edu) to find out how we can help take your idea to impact! #RutgersInnovation #RutgersResearch  ➡ https://go.rutgers.edu/rutgers-startups","Mar 30, 2022 · 8:26 PM UTC",0,0
https://twitter.com/exitfundvc/status/1509265554065920001#m,RIght! One can come up with an idea but the first step is always the hardest and most nerve-racking no matter what it is that you're setting out to do. #startups,"Mar 30, 2022 · 8:25 PM UTC",0,0
https://twitter.com/YehKarloPehlay/status/1509263318392913929#m,Kamaal ka startup idea hai !,"Mar 30, 2022 · 8:16 PM UTC",0,0
https://twitter.com/321founded/status/1509262396434661377#m,🐶 Leap Venture Academy Fellowship: Europe 2022 by ⁦@MarsPetcareUS⁩  👉 A startup program for underrepresented pet care entrepreneurs in Europe working on an early-stage idea or company. #petcare #accelerator https://airtable.com/shr8ajm1cqhNBc04s,"Mar 30, 2022 · 8:12 PM UTC",1,0
https://twitter.com/AfcFourteen/status/1509262382362767368#m,The day I thought of the startup idea and currently working on.,"Mar 30, 2022 · 8:12 PM UTC",0,0
https://twitter.com/naman686a0/status/1509262111062458370#m,Startup idea,"Mar 30, 2022 · 8:11 PM UTC",0,0
https://twitter.com/just_Vent_/status/1509261965037867008#m,Today the vent team pitched the startup idea during the health design day competition.  We are very pleased to have participated; and now we wait on the results.,"Mar 30, 2022 · 8:11 PM UTC",2,0
https://twitter.com/ConfideSm1/status/1509259620891734023#m,"I no get small business but i get idea, a web developer that want to have a startup all to himself.","Mar 30, 2022 · 8:01 PM UTC",0,0
https://twitter.com/emprenemjunts/status/1509259463747948544#m,🚀 Programas 2022 para #Emprendedores y #Startups ow.ly/jQBy50HixJH  Podrán presentarse proyectos en cualquier fase:  ☑ Emprendedores con idea de negocio ☑ Startups en fase validación ☑ Startups en fase consolidación y crecimiento #Scaleups @ceeivalencia,"Mar 30, 2022 · 8:01 PM UTC",1,0
https://twitter.com/GoodsTheNewCool/status/1509259436560461829#m,"Inclusive Funding: Pharrell Williams relaunches his incubator program #BlackAmbition, which aims to distribute startup capital and mentorship to Black and Latino entrepreneurs with big ideas. Read more: bit.ly/3tO6uqT #goodisthenewcool","Mar 30, 2022 · 8:01 PM UTC",0,0
https://twitter.com/startupideas29/status/1509259361721499649#m,Startup Idea 268: A startup that lets you ask your car’s computer to unlock the doors. #StartupIdeas #BusinessIdeas,"Mar 30, 2022 · 8:00 PM UTC",0,0
https://twitter.com/BadSoftwareIdea/status/1509259268125564931#m,Startup idea: A startup that sells bras that have a pocket on the side that can store a phone or passport,"Mar 30, 2022 · 8:00 PM UTC",0,0
https://twitter.com/CapitalFactory/status/1509259163595157522#m,"Bring your energy, asks, and ideas to Austin Open Coffee next week! If you're new to Austin, or new to tech... get ready to network, meet a startup & get caffeinated ☕️   Register below 👇  https://hubs.ly/Q0172zXX0","Mar 30, 2022 · 7:59 PM UTC",1,0
https://twitter.com/AnneBrookeBooks/status/1509258723306389516#m,Ideas are easy. Implementation is hard. – Guy Kawasaki #entrepreneur #startup,"Mar 30, 2022 · 7:58 PM UTC",1,0
https://twitter.com/deb_bani/status/1509258469110874112#m,"The startup business model is a canvas covered with ideas and guesses, but it has no customers and minimal customer knowledge.","Mar 30, 2022 · 7:57 PM UTC",0,0
https://twitter.com/jaikishan121/status/1509258040327172097#m,Startup idea,"Mar 30, 2022 · 7:55 PM UTC",1,0
https://twitter.com/ubpascal/status/1509257757140078601#m,"Startups que serán incubadas por #doingLABS expusieron sus propuestas 🙌  Durante el evento, realizado en la #UBP, siete emprendimientos explicaron sus posibles modelos de negocio, ideas y futuros de desarrollos 🚀  La nota completa ➡ https://bit.ly/3J6ozoJ #SaberySaberHacer","Mar 30, 2022 · 7:54 PM UTC",4,0
https://twitter.com/gofaizmh/status/1509256145122185217#m,What should a #startup founder fear more?  Competitors trying to steal their idea   (or)   No competitors trying to steal their idea,"Mar 30, 2022 · 7:48 PM UTC",1,1
https://twitter.com/annaakbari/status/1509255926305460229#m,Question for #entrepreneurs #VCS #SiliconValley - why is there nothing better than @UPS  (or @FedEx)? Why has this space not been disrupted in any significant way? Def not a new #startupidea so curious about barrier to entry/success.,"Mar 30, 2022 · 7:47 PM UTC",0,1
https://twitter.com/activationRVA/status/1509254829465559050#m,"FREE One Day Masterclass with @theohubs & @activationRVA to learn key frameworks to assess your ideas, develop customers and make your idea make money: activation.capital/ohub #ohubva #highgrowth #founders #startups #racialequity #blacktech #business #entrepreneur #tech #startup","Mar 30, 2022 · 7:42 PM UTC",0,0
https://twitter.com/peterdudin/status/1509254522912350218#m,"A young PM in from a Bay Area startup with 400 employees compains to me they have a ""chaos"" in management and knowledge sharing. Management has no idea of what and why people do in the team. Pretty normal, right? No, he wants to do better This is how this startup will loses him","Mar 30, 2022 · 7:41 PM UTC",0,0
https://twitter.com/VanessaWFH/status/1509252682770436101#m,", New Business Ideas 2022, Small Business Ideas, Low Investment Startup  #SmallBusinessIdeas #EntrepreneurLifestyles #Entrepreneur #SmallBusinessTips [Video]  https://remotereadywork.com/new-business-ideas-2022-small-business-ideas-low-investment-startup-video/","Mar 30, 2022 · 7:34 PM UTC",0,0
https://twitter.com/foundersboard/status/1509252593184169992#m,Nova Labs formerly known as Helium:  wireless network powered by blockchain  Funding: $200M   #startup #founding #startupidea #crypto #helium #hotspots #longfi #HNT #5G,"Mar 30, 2022 · 7:33 PM UTC",1,0
https://twitter.com/joshmnicholson/status/1509252146331586570#m,"Free startup idea for a VC wanting to turn founder: aggregate all memos like this across firms/LPs, redact necessary information, and make it searchable like @TegusHQ.","Mar 30, 2022 · 7:32 PM UTC",0,0
https://twitter.com/MEDC/status/1509251638392938496#m,"Do you have a high-tech #startup idea and don’t know where to start? Learn how MEDC SmartZones like @CMUResearchCorp help #entrepreneurs collaborate, innovate, and grow: https://puremi.ch/3tqi9Mf #MichiganBusiness","Mar 30, 2022 · 7:30 PM UTC",2,0
https://twitter.com/Jilly_Pepper/status/1509251515114008584#m,"Launching a new business this Spring 🌷🌷🌷but in the dark about #branding? I'll create BRIGHT IDEAS for logos, business cards, flyers, banners, brochures & more for your brand to shine in 2022 #startups #SME #Entrepreneur #design #Logo #SmallBusiness","Mar 30, 2022 · 7:29 PM UTC",0,0
https://twitter.com/avsa/status/1509250184932380687#m,"It’s such a weird startup idea. It seems quite straightforward to create an open source unchangeable algorithm that would link any geocoordinate to any amount of words for arbitrary precision. Take gosper/peano curve with bip0039 words and boom, done.","Mar 30, 2022 · 7:24 PM UTC",3,1
https://twitter.com/kalpeshexo21/status/1509246127392325632#m,Losing the current startup but learning many new things which can led to birth of other idea,"Mar 30, 2022 · 7:08 PM UTC",1,0
https://twitter.com/visitNIL/status/1509245144314351623#m,"𝗪𝗔𝗟𝗘𝗪𝗔𝗟𝗘 𝗦𝗧𝗔𝗥𝗧𝗨𝗣 𝗣𝗜𝗧𝗖𝗛 𝗗𝗔𝗬  The second cohort of the National Acceleration Program was climaxed today at the Walewale Startup Pitch Day. After weeks of workshop training and mentoring sessions, Startups pitched their business ideas to the judges,","Mar 30, 2022 · 7:04 PM UTC",3,1
https://twitter.com/Antoneville07/status/1509244934183825409#m,"Startup idea: An app that notifies you in real-time whenever your favourite coins are up or down by 5%, 10%, 15%, 20%, 50% etc.  Here you can decide to either book profit or buy the dip.","Mar 30, 2022 · 7:03 PM UTC",2,0
https://twitter.com/vipul_padghan/status/1509244283567575041#m,"Not an Startup idea:  An bot, which sends you texts messages of daily affirmations/abuses but disguised as your friend.  Use cases I can think of are already wild.","Mar 30, 2022 · 7:00 PM UTC",1,1
https://twitter.com/BadSoftwareIdea/status/1509244209135562760#m,Startup idea: A startup that sells ice cubes made from purified water from the tap,"Mar 30, 2022 · 7:00 PM UTC",0,0
https://twitter.com/D3_innovation/status/1509244135500304388#m,"Are you a Social entrepreneur or startup with a 🤯  idea? Trust your startup process with D3, join a program for Social Innovation! 🚀  APPLY NOW: https://bit.ly/3wduSR6 ""","Mar 30, 2022 · 7:00 PM UTC",1,0
https://twitter.com/clgg_brandon/status/1509244079976165384#m,Great startup idea but poor execution = $0  Average startup idea but excellent execution = 💰,"Mar 30, 2022 · 7:00 PM UTC",1,0
https://twitter.com/RomaanaAamir/status/1509243497312026624#m,"Vrooo, i'mma friggin write a thread on how to cancel people who can run a startup but can't upload pictures on a drive. 😬🤡  Oh wait, another tweet idea. 🤪","Mar 30, 2022 · 6:57 PM UTC",4,0
https://twitter.com/manichaeistic/status/1509243405976715269#m,"it's the result of startups optimizing for idea-funding fit, where the startup itself is the product and the only that matters is how good it sounds vs reality","Mar 30, 2022 · 6:57 PM UTC",3,0
https://twitter.com/vips555/status/1509242607117160449#m,"Your so called startups are getting worse day by day, due to your new policies everyday, I am giving 1/3 of my profit to CA and accounts to calculate my income tax, gst and many other types of taxes and now your new rule e-invoicing is such a bullshit idea, i really hope you had","Mar 30, 2022 · 6:54 PM UTC",0,1
https://twitter.com/metakuna/status/1509242412429979660#m,"the common thread with all these startups that turn out to be sort of scams (wework, theranos, fast) is that they are fundamentally very good ideas","Mar 30, 2022 · 6:53 PM UTC",16,3
https://twitter.com/startupidea_bot/status/1509242380716716033#m,"Use 3D printing in the travel industry, with a deal of the day model.","Mar 30, 2022 · 6:53 PM UTC",0,0
https://twitter.com/uciantrepreneur/status/1509242317705814018#m,"Visit the @UCIrvine ANTrepreneur Center to get started on your entrepreneurship journey! Located between @UCIrvine_MBA & the @UCILaw Library, stop by to learn about generating business ideas, launching a startup, and everything in between!: https://buff.ly/3qME6Dw.","Mar 30, 2022 · 6:53 PM UTC",1,0
https://twitter.com/Fhede23/status/1509242205520629763#m,Startup idea,"Mar 30, 2022 · 6:52 PM UTC",0,0
https://twitter.com/VicAttawayVtube/status/1509238518840758273#m,⚠️ATTENTION⚠️⚠️BOTNET STARTUP⚠️  Aight hear me out this is my plan Time travel save neku/swallow and make him/them join the team and kick some asses At least that's the idea for tonight on NEO TWEWY let's hope it works  Link in comments -->  #VTuberUprising #Vtuber #VTuberEN,"Mar 30, 2022 · 6:37 PM UTC",4,1
https://twitter.com/staderlabs/status/1509238502520942592#m,"That day, Amit’s 10+ years of experience in building and scaling startups kicked in.   As an Ex-Head of Special Projects at Swiggy, he knew one thing:   His crazy idea would need a team and huge support...","Mar 30, 2022 · 6:37 PM UTC",6,1
https://twitter.com/IndianpolityE/status/1509237960092557315#m,Startup Idea - An app that help Lazy people become billionaires.,"Mar 30, 2022 · 6:35 PM UTC",0,0
https://twitter.com/JMSchattke/status/1509237644508778509#m,"The idea is to startup ASAP, so, 14% enriched UF4, mix in the Li7F and BeF2 dry, and let it melt itself in the reactor vessel 🙂 Once the fuel level is high enough, start the pumps and close the lid. Use a bottom draw pump and I don't even need to make sure I have a full primary.","Mar 30, 2022 · 6:34 PM UTC",0,0
https://twitter.com/oeesheek/status/1509235460324749314#m,Startup idea: Reimbursements that file itself,"Mar 30, 2022 · 6:25 PM UTC",1,0
https://twitter.com/LB12300/status/1509233503380119561#m,Every Angel investor bets on ideas they having missed in life. The best of the younger founders always know what VC uncle's crave in life #startups #VentureCapital #founders #younger #Funding,"Mar 30, 2022 · 6:18 PM UTC",1,0
https://twitter.com/LastCoinStandng/status/1509232560911441920#m,What is a good technical 1-2 hour-long resource/read on Lightning Network?  Am getting a developer colleague up to speed on Lightning to see if he will partner with me on a #bitcoin startup idea.,"Mar 30, 2022 · 6:14 PM UTC",6,2
https://twitter.com/Dav3mc3/status/1509231774982885382#m,I have a startup idea. After having dinner with my 3 kids I realised they are disillusioned and ungrateful. I would like to be able to connect them with disadvantaged kids around the world. Would be happy to pay for the privilege and hopefully be able to help charity wise.,"Mar 30, 2022 · 6:11 PM UTC",2,1
https://twitter.com/TiESocalAngels/status/1509231693244551168#m,Are you waiting to get funded? Our #AngelInvestors are waiting for you too.  Sign-up at https://bit.ly/3GNYSrP to pitch your #startup idea  #startupfunding #startupindia #startuppitch #startupidea,"Mar 30, 2022 · 6:10 PM UTC",1,1
https://twitter.com/Pedal_India/status/1509231368378925056#m,Startup idea : ambulance with bouncers.,"Mar 30, 2022 · 6:09 PM UTC",5,0
https://twitter.com/TheIntrepidCTO/status/1509229488806182912#m,Your brain has 86 billion neurons  There's more amazing startup ideas in there than you could ever need  #web3 #startup #entrepreneur,"Mar 30, 2022 · 6:02 PM UTC",2,1
https://twitter.com/startupideas29/status/1509229166587269120#m,"Startup Idea 267: A product that uses a smartphone’s camera to scan the world around it, providing context and data in real time. #StartupIdeas #BusinessIdeas","Mar 30, 2022 · 6:00 PM UTC",0,0
https://twitter.com/BadSoftwareIdea/status/1509229061867978757#m,Startup idea: A startup that sells only bacon,"Mar 30, 2022 · 6:00 PM UTC",0,0
https://twitter.com/aroorprashanth/status/1509229055425474562#m,Cab Hailing insurance Against cancellation damage  #Bengaluru #Startup #Idea,"Mar 30, 2022 · 6:00 PM UTC",2,0
https://twitter.com/Apatbandhava/status/1509228384744017920#m,Apparently most of the startup idea is just replacing middle men with apps.,"Mar 30, 2022 · 5:57 PM UTC",1,0
https://twitter.com/The_ShankMan/status/1509228109630869505#m,"You lost me at ""An app that..."" A startup idea wouldn't be just to make an app, the idea would be relevant if you specify how exactly the problem can be solved ffs Here's a startup idea for all you brain-dead morons - aN aPp tHaT hElPs fArMerS gROw bEtTeR PrOdUcE Go figure.","Mar 30, 2022 · 5:56 PM UTC",0,0
https://twitter.com/catchupdates/status/1509227466195275777#m,10 Best Ideas to Promote Your Blog Offline #blogging #wordpress #seo #startup #blogger #blog #business https://catchupdates.com/promote-your-blog-offline/?utm_source=twitter&utm_medium=social&utm_campaign=ReviveOldPost,"Mar 30, 2022 · 5:54 PM UTC",0,0
https://twitter.com/JagrukShubham/status/1509227168588779520#m,"Startup Idea: A Tool that hides all ""Startup Ideas"" tweets from appearing on my screen...","Mar 30, 2022 · 5:52 PM UTC",0,0
https://twitter.com/catherinehyeo/status/1509224978184491011#m,"Got rejected to write for the Harvard Magazine 😭 it do be like that sometimes..  If I just publish the ideas I had for them on my Substack - a few pieces about Harvard's landscape of creators, startup founders (and dropouts), and more - would anyone be interested in reading? 👀","Mar 30, 2022 · 5:44 PM UTC",77,16
https://twitter.com/MohiddeenAhmad/status/1509224265324933123#m,Great idea. We'll be the first to activate it on our startups,"Mar 30, 2022 · 5:41 PM UTC",2,1
https://twitter.com/meltball/status/1509224057971130370#m,what makes  #tech #ai #startups successful: Imagination+Innovation=Realization Imagination=business idea + tech fit Innovation=resources+time+investment  #innovation #investment #business #metaverse #data #innovation,"Mar 30, 2022 · 5:40 PM UTC",0,0
https://twitter.com/pendyala_pranav/status/1509223874667626497#m,Startup idea ?,"Mar 30, 2022 · 5:39 PM UTC",0,0
https://twitter.com/brown_bitchh/status/1509222514148667392#m,startup idea- tinder but for flatmates,"Mar 30, 2022 · 5:34 PM UTC",13,2
https://twitter.com/Denis__Shatalin/status/1509222171108941831#m,"Scariest startup killers of all time:  1st place: guys saying ""Your idea is awesome, I'd pay for it""   2nd place: guys saying ""this feature would make it even better""  3rd place: parents saying ""get a real job""","Mar 30, 2022 · 5:33 PM UTC",2,0
https://twitter.com/pendyala_pranav/status/1509220069712490496#m,Startup idea: gather all the startup ideas from twitter ☑️,"Mar 30, 2022 · 5:24 PM UTC",2,0
https://twitter.com/UNC_KickStart/status/1509219274635681792#m,"In 2021, KickStart received national recognition and won a $50,000 grant from the Growth Accelerator Fund Competition. Carolina is for Innovators.    Learn more about how Innovate Carolina or Kickstart can help your startup idea achieve liftoff:  https://innovate.unc.edu/startup-accelerators-and-venture-services/","Mar 30, 2022 · 5:21 PM UTC",0,0
https://twitter.com/itsatulpol/status/1509217973336440832#m,Nope.  Fastest way is to tweet  1. Startup Idea: X 2. Ashneer grover memes 3. Threads explaining some illogical psychology.  😂,"Mar 30, 2022 · 5:16 PM UTC",0,0
https://twitter.com/kristinalustig/status/1509216270545211392#m,"Twitter keeps putting tweets about startup valuations and VCs and crypto in my feed. I do not give a single shit about these things but I keep accidentally reinforcing the algorithm by clicking on them like ""I have no idea what this is"" OH NO IS THIS TWEET GONNA MAKE IT WORSE","Mar 30, 2022 · 5:09 PM UTC",8,3
https://twitter.com/TheSandboxKC/status/1509214442277556227#m,"Slots are filling up quickly!   Don't miss your chance to get expert feedback on your startup idea and be considered for up to $20,000 in project development funding. #KansasCity   Submit your idea today: ow.ly/culY50IvAW8","Mar 30, 2022 · 5:02 PM UTC",0,0
https://twitter.com/LaunchIt_UK/status/1509214433964347393#m,"Maintaining focus can be difficult for #youngentrepreneurs if you get distracted by the next big idea that crosses your mind.  It’s important to know when to act on an idea, & when to shelve it so you can continue to focus on your current startup.","Mar 30, 2022 · 5:02 PM UTC",0,0
https://twitter.com/restofworld/status/1509214123040587782#m,"Para startups indias, Chile es un modelo de mercado ideal para probar productos e ideas. ¿Por qué? https://restofworld.org/2022/emprendedores-india-mudando-chile/","Mar 30, 2022 · 5:01 PM UTC",4,0
https://twitter.com/sramana/status/1509214020905099270#m,12 #Udemy Courses on How to Come Up With New #Tech Startup #BusinessIdeas #startupidea ow.ly/uK1s30sfXUs,"Mar 30, 2022 · 5:00 PM UTC",0,0
https://twitter.com/BadSoftwareIdea/status/1509214000080424960#m,Startup idea: A startup that sells hug pillows,"Mar 30, 2022 · 5:00 PM UTC",0,0
https://twitter.com/EshipDrake/status/1509213877887807493#m,"Deadline extended to Thursday, April 7! If you're an Iowa college/university student with a startup idea, apply for the Pappajohn Student Entrepreneurial Venture competition - top prize is $5,000! #SmallBiz #Student #Biz004005 https://bit.ly/3HH1A3k","Mar 30, 2022 · 5:00 PM UTC",0,0
https://twitter.com/yuarecold/status/1509213611280912384#m,new startup idea: phpbb but as enterprise communication tool,"Mar 30, 2022 · 4:58 PM UTC",1,1
https://twitter.com/eristoddle/status/1509213366656684037#m,I wasted $40k on a fantastic startup idea https://buff.ly/36yti5a,"Mar 30, 2022 · 4:58 PM UTC",0,0
https://twitter.com/HottestStartups/status/1509212874891153409#m,Startup idea: Various suggestions have been made as to the payment of labour during this period.,"Mar 30, 2022 · 4:56 PM UTC",0,0
https://twitter.com/caprashant1/status/1509211765707804672#m,May be Bangalore traffic gives them ample time to discuss startup ideas with others 😜,"Mar 30, 2022 · 4:51 PM UTC",0,0
https://twitter.com/just_a_m3dico/status/1509211497440112640#m,Startup idea - an app that helps doctors to lodge complain and get help against harrasment in 10 minutes,"Mar 30, 2022 · 4:50 PM UTC",10,1
https://twitter.com/CameronBeyl/status/1509211438635573253#m,"Sounds like a job for my cynical million dollar Big Tech startup idea, Library Plus","Mar 30, 2022 · 4:50 PM UTC",0,0
https://twitter.com/Aravind86041702/status/1509211199032147968#m,"#My First Startup's  #Human Resource Service Industry, #That Time I was 23 Years Old Idea Company #New Innovation Ideas are born so......","Mar 30, 2022 · 4:49 PM UTC",0,0
